Layers,Nodes,Function,train MSE,test MSE,R2 Score,time
3,38,II.3.24,1.8225240637548268e-05,1.9204871932743117e-05,0.9901857376098633,1.195359599776566
3,38,II.34.11,8.914625504985452e-05,5.6155749916797504e-05,0.9906022548675537,2.842404500115663
3,38,II.34.29b,7.781100430293009e-05,9.652585140429437e-05,0.9921620488166809,3.639041299931705
3,38,II.38.14,0.0001169728857348673,0.00011253699631197378,0.9900215268135071,0.5071938000619411
3,38,II.38.3,0.00021917096455581486,0.00017246855713892728,0.9927842617034912,0.9652096000500023
3,38,II.4.23,5.262706963549135e-06,4.935772267344873e-06,0.9941549301147461,1.4271646002307534
3,38,II.8.31,6.920535815879703e-05,7.928926061140373e-05,0.9914569854736328,0.4748227000236511
3,38,III.12.43,0.0002192226966144517,0.00019317569967824966,0.9959362745285034,0.3257987000979483
3,38,III.15.27,0.02600046992301941,0.02784537896513939,0.9947105646133423,0.7395624001510441
3,38,III.7.38,0.002203590702265501,0.0019942864309996367,0.9906606674194336,0.40276290010660887
3,42,I.12.1,0.0007504725363105536,0.0006001782603561878,0.9941838383674622,0.7938509001396596
3,42,I.12.4,1.1962582902924623e-05,1.7240694432985038e-05,0.9947157502174377,7.010482500307262
3,42,I.12.5,0.000819164328277111,0.0007872605347074568,0.9923709034919739,0.7952133002690971
3,42,I.14.3,0.00028980692150071263,0.0002875261998269707,0.9928640127182007,0.8218209999613464
3,42,I.14.4,8.676389552420005e-05,8.068884926615283e-05,0.9905669689178467,0.89137850003317
3,42,I.18.12,0.0042356085032224655,0.0046491133980453014,0.9066087007522583,18.084297600202262
3,42,I.18.16,0.002938030520454049,0.0035671324003487825,0.8090154528617859,17.749891399871558
3,42,I.25.13,0.0015365800354629755,0.0014926459407433867,0.9952414035797119,0.3907174998894334
3,42,I.26.2,0.0015314791817218065,0.0016977776540443301,0.9921793341636658,0.6032275999896228
3,42,I.27.6,0.0002700533950701356,0.00024906510952860117,0.99205482006073,0.4698392003774643
3,42,I.30.5,0.0014863938558846712,0.0014010730665177107,0.9911164045333862,0.3309212001040578
3,42,I.43.16,0.00017359292542096227,0.00012856192188337445,0.994621217250824,0.8965632999315858
3,42,I.47.23,8.393685857299715e-05,7.758085121167824e-05,0.9981684684753418,0.4756892002187669
3,42,II.10.9,0.0002887269656639546,0.00023090848117135465,0.9961370825767517,0.40760349994525313
3,42,II.13.17,0.00010590884630801156,7.783379260217771e-05,0.9909633994102478,4.343599299900234
3,42,II.15.4,0.00041391170816496015,0.0004998005460947752,0.9913997650146484,0.7538304002955556
3,42,II.15.5,0.0004514020693022758,0.0004955735057592392,0.9914724826812744,1.8607826000079513
3,42,II.2.42,8.211382373701781e-05,0.0001326151832472533,0.9931772351264954,6.142257600091398
3,42,II.27.16,7.922652002889663e-05,9.189735283143818e-05,0.9947031736373901,1.2491969000548124
3,42,II.27.18,0.00027246939134784043,0.00027561065508052707,0.9919448494911194,0.46276559960097075
3,42,II.3.24,1.823536877054721e-05,1.4046098840481136e-05,0.9928220510482788,0.45933920005336404
3,42,II.34.11,7.867117528803647e-05,5.644809425575659e-05,0.9905533194541931,1.2847461998462677
3,42,II.34.29b,9.96072412817739e-05,0.00011871093738591298,0.9903606176376343,1.5610513002611697
3,42,II.38.14,7.454949809471145e-05,7.834043935872614e-05,0.993053674697876,0.4582385001704097
3,42,II.38.3,0.00015359952521976084,0.00014563871081918478,0.9939067959785461,1.59102030005306
3,42,II.4.23,5.175935257284436e-06,4.257898126525106e-06,0.994957685470581,3.1294923000968993
3,42,II.8.31,4.7184399591060355e-05,3.675900006783195e-05,0.9960393905639648,0.47290040040388703
3,42,III.12.43,0.00032611232018098235,0.00029437241028063,0.9938074350357056,0.7515803002752364
3,42,III.15.27,0.049248725175857544,0.04318063706159592,0.9917975068092346,0.6069987001828849
3,42,III.7.38,0.0011617299169301987,0.0008890042081475258,0.9958367347717285,2.160158899612725
3,46,I.12.1,0.0006738196243532002,0.0006409191410057247,0.99378901720047,0.7355335000902414
3,46,I.12.4,2.7091256924904883e-05,3.095430656685494e-05,0.9905126094818115,3.6378518999554217
3,46,I.12.5,0.0006237822817638516,0.0006344916182570159,0.9938513040542603,0.5359975001774728
3,46,I.14.3,0.0002938360848929733,0.00029747214284725487,0.9926171898841858,1.320049200206995
3,46,I.14.4,7.906208338681608e-05,7.438402099069208e-05,0.9913040399551392,0.6211903002113104
3,46,I.18.12,0.0019336303230375051,0.002049420028924942,0.9588313102722168,20.06781869987026
3,46,I.18.16,0.003259257646277547,0.004066807683557272,0.7822628021240234,22.85186449997127
3,46,I.25.13,0.0015905778855085373,0.0015694263856858015,0.9949966073036194,0.3357090996578336
3,46,I.26.2,0.0018328786827623844,0.0019609834998846054,0.9909669160842896,1.287058999761939
3,46,I.27.6,0.00016063525981735438,0.00015513435937464237,0.9950512051582336,0.9102877001278102
3,46,I.30.5,0.0011354259913787246,0.0010070804273709655,0.9936145544052124,1.2350237001664937
3,46,I.43.16,0.000296757702017203,0.00023035123012959957,0.9903625845909119,1.6044029002077878
3,46,I.47.23,0.00043250276939943433,0.0004213811189401895,0.9900519847869873,0.6787374000996351
3,46,II.10.9,0.0005205769557505846,0.0004047806141898036,0.9932283759117126,0.8738601999357343
3,46,II.13.17,9.709716687211767e-05,6.735855276929215e-05,0.9921795725822449,3.332628400065005
3,46,II.15.4,0.0004967034328728914,0.0004985110717825592,0.9914219379425049,0.6215849001891911
3,46,II.15.5,0.0004728513886220753,0.0005556807154789567,0.9904382228851318,1.3395308000035584
3,46,II.2.42,0.00013205713185016066,0.00018453679513186216,0.9905059337615967,7.356214200146496
3,46,II.27.16,0.00012427409819792956,0.00012920520384795964,0.9925528168678284,1.462003800086677
3,46,II.27.18,0.0003113016427960247,0.0003106056246906519,0.9909220933914185,1.2560996999964118
3,46,II.3.24,1.700132997939363e-05,1.3083129488222767e-05,0.9933141469955444,0.9270869996398687
3,46,II.34.11,4.9320315156364813e-05,5.521518687601201e-05,0.9907596707344055,1.8891731002368033
3,46,II.34.29b,8.406269625993446e-05,0.0001162549524451606,0.990559995174408,2.141654100269079
3,46,II.38.14,8.239207818405703e-05,9.454098471906036e-05,0.9916172027587891,0.4974604002200067
3,46,II.38.3,0.00016370306548196822,0.00015256872575264424,0.9936168193817139,1.6627809996716678
3,46,II.4.23,8.146773325279355e-06,7.14994894224219e-06,0.9915328025817871,1.6526637999340892
3,46,II.8.31,8.507368329446763e-05,8.094905933830887e-05,0.9912781715393066,0.46644779993221164
3,46,III.12.43,0.00036015856312587857,0.0003405170573387295,0.9928367137908936,0.5521648996509612
3,46,III.15.27,0.039623554795980453,0.03459981083869934,0.9934275150299072,0.9244546997360885
3,46,III.7.38,0.001963625894859433,0.0020516235381364822,0.9903921484947205,1.4376969002187252
3,50,I.12.1,0.0006627943366765976,0.0006135923322290182,0.994053840637207,0.6894458997994661
3,50,I.12.4,2.906818008341361e-05,3.117830055998638e-05,0.9904439449310303,6.256953800097108
3,50,I.12.5,0.0007780916057527065,0.0007565932464785874,0.992668092250824,0.6265915003605187
3,50,I.14.3,0.00033622566843405366,0.00031919043976813555,0.9920781850814819,0.8648085002787411
3,50,I.14.4,7.915722380857915e-05,7.120754162315279e-05,0.9916753768920898,0.5323413000442088
3,50,I.18.12,0.0032915398478507996,0.0038842635694891214,0.9219729900360107,16.858000400010496
3,50,I.18.16,0.0031695885118097067,0.0038625195156782866,0.7932003736495972,18.336329499725252
3,50,I.25.13,0.002670435467734933,0.0025328972842544317,0.991925060749054,0.33862979989498854
3,50,I.26.2,0.0013458171160891652,0.0013350553344935179,0.9938501715660095,0.9668420003727078
3,50,I.27.6,0.00012012638035230339,0.00011645360063994303,0.9962851405143738,0.5496805002912879
3,50,I.30.5,0.0008423024555668235,0.0008012446342036128,0.9949196577072144,0.5576782999560237
3,50,I.43.16,0.00029098254162818193,0.00022759921557735652,0.9904777407646179,3.4089540001004934
3,50,I.47.23,0.0002571980585344136,0.00024524095351807773,0.9942103028297424,0.5396008999086916
3,50,II.10.9,0.0005719602922908962,0.0005131789366714656,0.9914149641990662,0.6060065999627113
3,50,II.13.17,5.889158637728542e-05,3.741479304153472e-05,0.9956560730934143,3.1259455997496843
3,50,II.15.4,0.0002647554792929441,0.00025377815472893417,0.9956331253051758,0.8640001998282969
3,50,II.15.5,0.0004641659907065332,0.0005741514614783227,0.9901203513145447,1.518149500247091
3,50,II.2.42,6.170631240820512e-05,0.0001241811114596203,0.9936111569404602,6.82723330007866
3,50,II.27.16,0.00016466667875647545,0.00015860474377404898,0.9908583164215088,1.5593082001432776
3,50,II.27.18,0.0002593487733975053,0.00023461045930162072,0.9931431412696838,0.6112659000791609
3,50,II.3.24,1.995681486732792e-05,1.880186391645111e-05,0.990391731262207,0.7181099001318216
3,50,II.34.11,3.908839062205516e-05,4.268173870514147e-05,0.9928571581840515,3.6494550998322666
3,50,II.34.29b,6.90175365889445e-05,0.0001040265487972647,0.9915529489517212,5.547219299711287
3,50,II.38.14,0.00011922655539819971,0.00010238766844850034,0.9909214377403259,0.34310400020331144
3,50,II.38.3,0.00019699448603205383,0.00017445407866034657,0.9927012324333191,2.611213299911469
3,50,II.4.23,8.829824764688965e-06,7.733109669061378e-06,0.9908422231674194,3.478573299944401
3,50,II.8.31,6.730811583111063e-05,6.756892980774865e-05,0.992719829082489,0.45979040022939444
3,50,III.12.43,0.0003607496910262853,0.00034823641180992126,0.9926742911338806,0.39805589988827705
3,50,III.15.27,0.04989566281437874,0.04911655932664871,0.9906699061393738,0.7918997001834214
3,50,III.7.38,0.0012277166824787855,0.0010957361664623022,0.9948686361312866,0.4953109002672136
3,54,I.12.1,0.0003002313897013664,0.0002605133631732315,0.9974754452705383,1.3161121001467109
3,54,I.12.4,2.6624415113474242e-05,2.5555298634571955e-05,0.9921673536300659,2.4032307998277247
3,54,I.12.5,0.0002832867612596601,0.00025115004973486066,0.9975661635398865,0.5706961001269519
3,54,I.14.3,0.0003488234069664031,0.00035716238198801875,0.9911357760429382,1.7025991999544203
3,54,I.14.4,8.006957068573684e-05,8.416621130891144e-05,0.9901604652404785,0.8122364999726415
3,54,I.18.12,0.0033020300325006247,0.003534203628078103,0.929004967212677,17.610785400029272
3,54,I.18.16,0.0015417542308568954,0.0020649272482842207,0.8894436359405518,21.580069999676198
3,54,I.25.13,0.002831040881574154,0.0024890676140785217,0.9920647740364075,0.4598759999498725
3,54,I.26.2,0.0020196347031742334,0.002011505886912346,0.9907341599464417,0.8524512001313269
3,54,I.27.6,0.00027745054103434086,0.0002758922055363655,0.9911990165710449,0.6161261000670493
3,54,I.30.5,0.00048447345034219325,0.0004357190628070384,0.9972372651100159,0.69990020012483
3,54,I.43.16,0.0001972430618479848,0.0001841470948420465,0.9922956824302673,1.1578301996923983
3,54,I.47.23,0.00024072953965514898,0.00022950653510633856,0.9945817589759827,0.6331432000733912
3,54,II.10.9,0.00033126361086033285,0.00021883165754843503,0.9963391423225403,0.9643717003054917
3,54,II.13.17,9.599613986210898e-05,5.7283512433059514e-05,0.9933493137359619,7.155908000189811
3,54,II.15.4,0.00038867644616402686,0.0004441787605173886,0.9923568367958069,0.8908702000044286
3,54,II.15.5,0.00044047142728231847,0.0004797734145540744,0.9917443990707397,1.2886558999307454
3,54,II.2.42,0.0001455439778510481,0.0001640803529880941,0.9915583729743958,11.469498000107706
3,54,II.27.16,0.00011222578905289993,0.00011763938528019935,0.9932194948196411,0.8238615998998284
3,54,II.27.18,0.0003502488252706826,0.0002790664730127901,0.9918438792228699,0.33129810029640794
3,54,II.3.24,2.0958923414582387e-05,1.461121064494364e-05,0.992533266544342,1.1559415999799967
3,54,II.34.11,5.3740808652946725e-05,5.288214379106648e-05,0.9911500811576843,2.1722868997603655
3,54,II.34.29b,5.7346707762917504e-05,7.924096280476078e-05,0.993565559387207,4.124100999906659
3,54,II.38.14,4.9502858018968254e-05,4.824679490411654e-05,0.9957220554351807,0.5876376000232995
3,54,II.38.3,0.00018971689860336483,0.00014506798470392823,0.9939306378364563,2.735350000206381
3,54,II.4.23,7.680424459977075e-06,8.13791120890528e-06,0.990362823009491,1.8884950997307897
3,54,II.8.31,7.41518524591811e-05,7.384209311567247e-05,0.9920439124107361,0.6544562997296453
3,54,III.12.43,0.00040571216959506273,0.0003639115602709353,0.9923445582389832,0.28967410000041127
3,54,III.15.27,0.053038254380226135,0.04836065694689751,0.9908134937286377,4.932117400225252
3,54,III.7.38,0.0017645921325311065,0.0012253387831151485,0.9942616820335388,0.6077112997882068
3,58,I.12.1,0.0006362806889228523,0.0005306856473907828,0.9948573112487793,0.3311096001416445
3,58,I.12.4,2.6402265575597994e-05,2.9648688723682426e-05,0.9909127354621887,3.4127529999241233
3,58,I.12.5,0.0007048753323033452,0.0007779196021147072,0.9924614429473877,0.5639860001392663
3,58,I.14.3,0.000409871427109465,0.00039242004277184606,0.9902607202529907,1.687833699863404
3,58,I.14.4,0.00010778399155242369,8.094831719063222e-05,0.990536630153656,0.5730893001891673
3,58,I.18.12,0.00900916289538145,0.008335052989423275,0.8325656056404114,20.178182100411505
3,58,I.18.16,0.00280017196200788,0.0029748277738690376,0.8407275080680847,21.929724699817598
3,58,I.25.13,0.0031649426091462374,0.00306757097132504,0.9902204871177673,0.5640388000756502
3,58,I.26.2,0.0017876544734463096,0.001633069128729403,0.9924774169921875,0.653107900172472
3,58,I.27.6,0.0002811828162521124,0.00028632927569560707,0.9908660650253296,0.9913814999163151
3,58,I.30.5,0.0008172609959729016,0.0007894752197898924,0.9949942827224731,0.5383752998895943
3,58,I.43.16,0.00020618204143829644,0.00017635039694141597,0.992621898651123,1.5306025999598205
3,58,I.47.23,0.00020108868193347007,0.00019776789122261107,0.9953310489654541,0.7374505000188947
3,58,II.10.9,0.000623646832536906,0.0005251443362794816,0.9912148118019104,0.7429482000879943
3,58,II.13.17,9.183851216221228e-05,6.0665122873615474e-05,0.9929566979408264,4.735205099917948
3,58,II.15.4,0.00038636373938061297,0.00040001614252105355,0.9931167960166931,1.759250400122255
3,58,II.15.5,0.0003326638834550977,0.0003639633650891483,0.9937371611595154,1.8805216001346707
3,58,II.2.42,0.00015655481547582895,0.0001710609212750569,0.991199254989624,6.777876299805939
3,58,II.27.16,6.931453390279785e-05,6.62209713482298e-05,0.9961831569671631,1.518384600058198
3,58,II.27.18,0.00023611824144609272,0.00022551654546987265,0.9934089183807373,0.61846370017156
3,58,II.3.24,2.551273428252898e-05,1.6857462469488382e-05,0.9913853406906128,0.6751605002209544
3,58,II.34.11,4.7789959353394806e-05,5.1961891585960984e-05,0.9913040995597839,2.678953199647367
3,58,II.34.29b,8.049541793297976e-05,0.00011632673704298213,0.9905542135238647,7.528353099711239
3,58,II.38.14,9.81688717729412e-05,8.726427768124267e-05,0.9922624230384827,0.40685779973864555
3,58,II.38.3,0.00020975954248569906,0.0001311207452090457,0.9945141673088074,2.184279500041157
3,58,II.4.23,7.027915671642404e-06,7.469162483175751e-06,0.9911547899246216,1.738231100142002
3,58,II.8.31,5.4464155255118385e-05,5.55620645172894e-05,0.9940134882926941,0.8361750999465585
3,58,III.12.43,0.0004953727475367486,0.0004176937509328127,0.9912132024765015,0.47005310002714396
3,58,III.15.27,0.024558251723647118,0.01825210265815258,0.9965328574180603,1.2847537999041378
3,58,III.7.38,0.002468051388859749,0.00197603483684361,0.9907461404800415,0.7576036001555622
3,2,I.12.1,0.0009558505844324827,0.0009287329739890993,0.9909999370574951,1.877289599739015
3,2,I.12.4,0.00014140836719889194,0.00014385163376573473,0.9559098482131958,8.683309600222856
3,2,I.12.5,0.0012681918451562524,0.0010141810635104775,0.9901718497276306,0.6559332995675504
3,2,I.14.3,0.00033388580777682364,0.00032879726495593786,0.9918397665023804,2.1956714997068048
3,2,I.14.4,9.262337698601186e-05,8.020742097869515e-05,0.9906232357025146,2.7755300998687744
3,2,I.18.12,0.01244483795017004,0.012474313378334045,0.7494162321090698,8.625558199826628
3,2,I.18.16,0.00899678748100996,0.010506107471883297,0.4375022053718567,8.631793800275773
3,2,I.25.13,0.003236545016989112,0.0026089258026331663,0.9916826486587524,0.9190952000208199
3,2,I.26.2,0.0020180477295070887,0.0020727161318063736,0.990452229976654,2.2846682998351753
3,2,I.27.6,0.00026972623891197145,0.00028893331182189286,0.9907829761505127,2.40192659990862
3,2,I.30.5,0.0014124312438070774,0.0013546552509069443,0.9914107322692871,0.6330634001642466
3,2,I.43.16,0.0002884219284169376,0.00031477282755076885,0.9868305921554565,9.484627000056207
3,2,I.47.23,0.0003839450073428452,0.00034748599864542484,0.9917964935302734,0.438495600130409
3,2,II.10.9,0.0005748423282057047,0.0004977424978278577,0.9916732311248779,2.73967929976061
3,2,II.13.17,6.55145340715535e-05,0.0001014472363749519,0.9882218837738037,9.584227399900556
3,2,II.15.4,0.0022170497104525566,0.0024028781335800886,0.9586528539657593,9.36992480000481
3,2,II.15.5,0.002816587220877409,0.003159141633659601,0.9456395506858826,9.415163000114262
3,2,II.2.42,0.0016435196157544851,0.001754902652464807,0.9097137451171875,9.519976999610662
3,2,II.27.16,0.00015525647904723883,0.0001587522419868037,0.9908497929573059,7.573470700066537
3,2,II.27.18,0.0003839378186967224,0.00033236961462534964,0.9902859926223755,1.6047540996223688
3,2,II.3.24,0.0001064572497853078,0.0001063202871591784,0.9456672668457031,9.302260699681938
3,2,II.34.11,0.0009697309578768909,0.0008885265560820699,0.85130375623703,9.252631300128996
3,2,II.34.29b,0.0001826672669267282,0.00019259190594311804,0.9843614101409912,9.368397900369018
3,2,II.38.14,0.0001035167442751117,0.00010077876504510641,0.9910641312599182,0.6430450999177992
3,2,II.38.3,0.000985212391242385,0.0009826781461015344,0.9588868618011475,9.33850540034473
3,2,II.4.23,9.027337910083588e-06,7.113182164175669e-06,0.9915763735771179,6.610962099861354
3,2,II.8.31,8.724888903088868e-05,8.953661017585546e-05,0.9903529286384583,1.3597988998517394
3,2,III.12.43,0.00042520253919065,0.0004481686919461936,0.9905720949172974,0.3157605999149382
3,2,III.15.27,0.047100551426410675,0.03680159151554108,0.9930092692375183,0.6630536997690797
3,2,III.7.38,0.0021223726216703653,0.0018298159120604396,0.9914308786392212,0.809406999964267
3,6,I.12.1,0.0009209305862896144,0.0007358465809375048,0.9928691387176514,0.7984048998914659
3,6,I.12.4,2.522401155147236e-05,2.856054197764024e-05,0.9912462830543518,2.7863659998402
3,6,I.12.5,0.001143219880759716,0.0009800599655136466,0.9905025362968445,1.120718200225383
3,6,I.14.3,0.00032883661333471537,0.00035977226798422635,0.9910709857940674,1.6339958999305964
3,6,I.14.4,4.716238618129864e-05,4.707616608357057e-05,0.9944965243339539,0.7996724001131952
3,6,I.18.12,0.0037660193629562855,0.004525315016508102,0.9090955257415771,12.589301800355315
3,6,I.18.16,0.0028295458760112524,0.0032347089145332575,0.8268134593963623,12.688664800021797
3,6,I.25.13,0.002169904066249728,0.001941631780937314,0.9938099980354309,0.20226849988102913
3,6,I.26.2,0.0020764784421771765,0.0018534568371251225,0.991462230682373,0.6887877001427114
3,6,I.27.6,0.00033879344118759036,0.0003019801224581897,0.9903668165206909,0.8802251000888646
3,6,I.30.5,0.0011802450753748417,0.0012027809862047434,0.9923737049102783,0.4070522002875805
3,6,I.43.16,0.0002329800627194345,0.00023879487707745284,0.9900093078613281,3.9007823998108506
3,6,I.47.23,0.0002312267606612295,0.0002795610926114023,0.9934000968933105,0.3594888001680374
3,6,II.10.9,0.00040177980554290116,0.0003804806328844279,0.9936348795890808,0.544206999707967
3,6,II.13.17,0.00011435466149123386,6.270154699450359e-05,0.9927202463150024,2.0969821996986866
3,6,II.15.4,0.0004658073012251407,0.000558941625058651,0.9903820753097534,8.32942990027368
3,6,II.15.5,0.00040924077620729804,0.00045110087376087904,0.9922377467155457,2.4257290000095963
3,6,II.2.42,0.00011632255336735398,0.00016679218970239162,0.9914188981056213,6.008729400113225
3,6,II.27.16,0.0006949350936338305,0.0006974199786782265,0.9598019123077393,12.74031119979918
3,6,II.27.18,0.00031779956771060824,0.00028366016340442,0.9917095899581909,0.8812293000519276
3,6,II.3.24,1.8872595319407992e-05,1.8474265743861906e-05,0.9905591011047363,2.1419136002659798
3,6,II.34.11,5.208113361732103e-05,5.694613719242625e-05,0.9904699921607971,2.7571605001576245
3,6,II.34.29b,0.00023992054047994316,0.0002660249301698059,0.9783986210823059,12.662973899859935
3,6,II.38.14,0.00011117775284219533,0.00010274440865032375,0.990889847278595,0.6925814999267459
3,6,II.38.3,0.0001957829954335466,0.00019224599236622453,0.9919568300247192,4.121080900076777
3,6,II.4.23,1.005194917524932e-05,8.090824849205092e-06,0.9904186129570007,6.332931499928236
3,6,II.8.31,9.323926497017965e-05,9.07128123799339e-05,0.9902262091636658,0.5378743996843696
3,6,III.12.43,0.00035719116567634046,0.00037152046570554376,0.9921845197677612,0.44288780028000474
3,6,III.15.27,0.0563952699303627,0.04215230792760849,0.9919928312301636,0.29084220016375184
3,6,III.7.38,0.001818353310227394,0.0014020755188539624,0.9934340119361877,0.43921219976618886
3,10,I.12.1,0.0007281893049366772,0.000665416126139462,0.9935516715049744,0.34799739997833967
3,10,I.12.4,2.246230360469781e-05,2.8229860618012026e-05,0.99134761095047,2.5463707000017166
3,10,I.12.5,0.0010318892309442163,0.0009868706110864878,0.9904365539550781,0.28423789981752634
3,10,I.14.3,0.00034274125937372446,0.00034852814860641956,0.9913500547409058,0.7311946996487677
3,10,I.14.4,8.07517280918546e-05,7.648376777069643e-05,0.9910585880279541,1.1762840002775192
3,10,I.18.12,0.002627904061228037,0.0025700668338686228,0.9483725428581238,14.250858400017023
3,10,I.18.16,0.0033028139732778072,0.0042350562289357185,0.7732547521591187,14.751298800110817
3,10,I.25.13,0.001717143226414919,0.0015031099319458008,0.9952080249786377,0.29859780007973313
3,10,I.26.2,0.0024555304553359747,0.0019846821669489145,0.990857720375061,0.9986577001400292
3,10,I.27.6,0.00012845116725657135,0.0001163917186204344,0.9962871074676514,0.8260015998966992
3,10,I.30.5,0.0011540234554558992,0.0012588677927851677,0.9920180439949036,0.350704999640584
3,10,I.43.16,0.00028006226057186723,0.0002337286132387817,0.9902212619781494,1.071411999873817
3,10,I.47.23,0.00045979354763403535,0.00041501803207211196,0.9902021884918213,0.39590090001001954
3,10,II.10.9,0.0006498880102299154,0.0005655395798385143,0.990539014339447,0.9898048997856677
3,10,II.13.17,8.58934290590696e-05,7.090335566317663e-05,0.9917680621147156,3.3986062998883426
3,10,II.15.4,0.0011827020207419991,0.00135814247187227,0.9766299724578857,14.827535700052977
3,10,II.15.5,0.0005402200622484088,0.0005678725428879261,0.9902284145355225,13.891709200106561
3,10,II.2.42,0.00012425551540218294,0.00015108476509340107,0.9922270178794861,9.030223099980503
3,10,II.27.16,0.00013424758799374104,0.00012727016292046756,0.9926643967628479,1.3098673997446895
3,10,II.27.18,0.0002572801022324711,0.00023747351951897144,0.9930594563484192,0.41513779992237687
3,10,II.3.24,2.1851383280591108e-05,1.8301127056474797e-05,0.9906476140022278,0.6407627002336085
3,10,II.34.11,5.185513145988807e-05,4.365773202152923e-05,0.9926938414573669,2.7386193997226655
3,10,II.34.29b,7.520261715399101e-05,0.00011200534936506301,0.9909051060676575,10.171990199945867
3,10,II.38.14,7.964322867337614e-05,7.256746903294697e-05,0.993565559387207,0.297575700096786
3,10,II.38.3,0.00016791380767244846,0.0001513239403720945,0.9936689138412476,0.9328359998762608
3,10,II.4.23,8.786470971244853e-06,7.870786248531658e-06,0.990679144859314,8.709932600148022
3,10,II.8.31,7.770930096739903e-05,8.898862870410085e-05,0.9904119372367859,0.4059099000878632
3,10,III.12.43,0.0004607041773851961,0.00042379513615742326,0.9910848140716553,0.35541850002482533
3,10,III.15.27,0.05184200778603554,0.044044770300388336,0.9916333556175232,0.5134947998449206
3,10,III.7.38,0.0017072783084586263,0.0015386617742478848,0.992794394493103,0.8115534000098705
3,14,I.12.1,0.000616273027844727,0.0005786796100437641,0.9943922162055969,0.35786750027909875
3,14,I.12.4,2.2629712475463748e-05,2.4092572857625782e-05,0.9926156997680664,2.4194673001766205
3,14,I.12.5,0.0010096242185682058,0.0009265076951123774,0.9910215139389038,0.2394260000437498
3,14,I.14.3,0.0002675954019650817,0.000288875016849488,0.9928305745124817,1.689749099779874
3,14,I.14.4,4.144589547649957e-05,4.065983375767246e-05,0.9952465891838074,1.357678699772805
3,14,I.18.12,0.0029031652957201004,0.0030771989841014147,0.9381852746009827,14.886087600141764
3,14,I.18.16,0.001701897126622498,0.0018641293281689286,0.9001943469047546,15.714751000050455
3,14,I.25.13,0.0027730106376111507,0.0026572970673441887,0.9915284514427185,0.24941609986126423
3,14,I.26.2,0.0021956292912364006,0.001742672175168991,0.9919725060462952,0.7181472000665963
3,14,I.27.6,0.0002827827411238104,0.0003053826803807169,0.9902582764625549,0.839824799913913
3,14,I.30.5,0.0010292635997757316,0.0010967229027301073,0.9930461645126343,0.2789678000845015
3,14,I.43.16,0.00026677479036152363,0.0002315108140464872,0.9903140664100647,1.1317268996499479
3,14,I.47.23,0.0003469311341177672,0.0003442793677095324,0.9918721914291382,0.5590427001006901
3,14,II.10.9,0.0003783104766625911,0.000323483778629452,0.9945883750915527,0.45365130016580224
3,14,II.13.17,9.348289313493297e-05,6.761911936337128e-05,0.9921493530273438,2.4557562000118196
3,14,II.15.4,0.0005239555612206459,0.0005539511912502348,0.9904679656028748,5.214583700057119
3,14,II.15.5,0.0005297472234815359,0.0005645195487886667,0.990286111831665,1.8242021002806723
3,14,II.2.42,0.00012146566587034613,0.0001899313647300005,0.9902284145355225,4.206460600253195
3,14,II.27.16,0.00012504619371611625,0.00014450540766119957,0.9916709661483765,0.709833700209856
3,14,II.27.18,0.00019044865621253848,0.00020531273912638426,0.9939994215965271,0.5221929000690579
3,14,II.3.24,2.105580279021524e-05,1.747238275129348e-05,0.9910711050033569,0.6156160002574325
3,14,II.34.11,6.874398241052404e-05,5.918321403441951e-05,0.9900956153869629,2.1387593001127243
3,14,II.34.29b,7.034273585304618e-05,0.00011495043145259842,0.9906659722328186,2.5639357999898493
3,14,II.38.14,7.887676474638283e-05,7.842190098017454e-05,0.9930464625358582,0.2908755000680685
3,14,II.38.3,0.00018448251648806036,0.00018546325736679137,0.9922406077384949,0.7187864002771676
3,14,II.4.23,8.202530807466246e-06,8.222375981858931e-06,0.9902628064155579,3.833854100201279
3,14,II.8.31,6.1148835811764e-05,5.398269058787264e-05,0.9941836595535278,0.3503964999690652
3,14,III.12.43,0.0003638827183749527,0.00037330883787944913,0.992146909236908,0.18109990004450083
3,14,III.15.27,0.03843391686677933,0.03621822968125343,0.9931200742721558,0.34296520007774234
3,14,III.7.38,0.0011272921692579985,0.0009463881142437458,0.995568037033081,0.5432814001105726
3,18,I.12.1,0.0003402263391762972,0.0003318337840028107,0.9967842698097229,0.3990500997751951
3,18,I.12.4,2.5929484763764776e-05,3.1177845812635496e-05,0.9904440641403198,3.1295628999359906
3,18,I.12.5,0.0005354550085030496,0.0004967942950315773,0.9951857328414917,0.3393537998199463
3,18,I.14.3,0.0003762766136787832,0.00032095875940285623,0.9920343160629272,0.41641979990527034
3,18,I.14.4,4.818298475584015e-05,4.457139584701508e-05,0.9947893023490906,0.39629979990422726
3,18,I.18.12,0.0037031183019280434,0.004302497021853924,0.9135715365409851,16.72537889983505
3,18,I.18.16,0.0014129369519650936,0.0017482179682701826,0.9064002633094788,16.392843999899924
3,18,I.25.13,0.001113829086534679,0.0011869370937347412,0.9962159991264343,0.24167210003361106
3,18,I.26.2,0.002011166652664542,0.0021058651618659496,0.9902995228767395,0.6527412002906203
3,18,I.27.6,0.0002637218276504427,0.00024645859957672656,0.9921379685401917,0.44752629986032844
3,18,I.30.5,0.0009318920783698559,0.0009275328484363854,0.9941189289093018,0.3788092997856438
