Layers,Nodes,Function,train MSE,test MSE,R2 Score,time
3,38,II.3.24,8.409244401264004e-06,7.650639417988714e-06,0.996090292930603,1.133973399642855
3,38,II.34.11,4.759541843668558e-05,5.3449712140718475e-05,0.9910551309585571,3.6627135002054274
3,38,II.34.29b,7.173574704211205e-05,0.00012194400187581778,0.9900980591773987,2.251009099651128
3,38,II.38.14,5.2975472499383613e-05,5.2812378271482885e-05,0.9953172206878662,0.5085690999403596
3,38,II.38.3,0.0002532290236558765,0.00022557270131073892,0.9905624985694885,1.5278201000764966
3,38,II.4.23,8.773292393016163e-06,8.098786565824412e-06,0.9904091358184814,0.6494181999005377
3,38,II.8.31,6.76378549542278e-05,5.711400444852188e-05,0.9938462972640991,0.5039468999020755
3,38,III.12.43,0.000306070753140375,0.00024959692382253706,0.9947493672370911,0.5077871000394225
3,38,III.15.27,0.05627626180648804,0.0432138554751873,0.9917911887168884,0.6514294999651611
3,38,III.7.38,0.0017710145330056548,0.001639018184505403,0.9923244118690491,0.4655311997048557
3,42,I.12.1,0.0007320788572542369,0.0007416114676743746,0.9928132891654968,1.2070514000952244
3,42,I.12.4,1.8672521036933176e-05,2.4422248316113837e-05,0.9925146698951721,3.9757612999528646
3,42,I.12.5,0.00088747579138726,0.0008413109462708235,0.9918470978736877,0.38020449969917536
3,42,I.14.3,0.0003105273353867233,0.00030868081375956535,0.992339015007019,0.6526999999769032
3,42,I.14.4,3.704964547068812e-05,3.5512468457454816e-05,0.9958483576774597,0.7590823997743428
3,42,I.18.12,0.0020620659925043583,0.0020212328527122736,0.9593974947929382,16.43635979993269
3,42,I.18.16,0.003777763806283474,0.0046078115701675415,0.7532974481582642,17.033719999715686
3,42,I.25.13,0.002850140677765012,0.002775932662189007,0.9911502599716187,0.38440779969096184
3,42,I.26.2,0.001740089850500226,0.0015465531032532454,0.9928759336471558,0.5080262003466487
3,42,I.27.6,0.00024368225422222167,0.0002676110016182065,0.9914631843566895,0.8605062998831272
3,42,I.30.5,0.00037250888999551535,0.00034829694777727127,0.997791588306427,0.32838839991018176
3,42,I.43.16,0.0001919166388688609,0.00021533365361392498,0.9909908771514893,1.0150558999739587
3,42,I.47.23,0.0003508583758957684,0.0003761374973692,0.9911201000213623,0.46435699984431267
3,42,II.10.9,0.0004403426719363779,0.0003612885484471917,0.9939559698104858,0.47985420003533363
3,42,II.13.17,8.024578710319474e-05,5.852518370375037e-05,0.9932051301002502,4.338035800028592
3,42,II.15.4,0.00029038757202215493,0.0003224259417038411,0.9944518804550171,1.317141500301659
3,42,II.15.5,0.00043011613888666034,0.0004961307276971638,0.9914628863334656,2.315142299979925
3,42,II.2.42,9.398144902661443e-05,0.0001606802106834948,0.9917333126068115,10.68042750004679
3,42,II.27.16,8.615529077360407e-05,8.872069156495854e-05,0.9948862791061401,1.5892614000476897
3,42,II.27.18,0.00028987397672608495,0.00032972852932289243,0.9903631806373596,0.5194928999990225
3,42,II.3.24,1.5360354154836386e-05,1.6930725905695e-05,0.9913479089736938,0.7244627000764012
3,42,II.34.11,5.231267277849838e-05,5.223340849624947e-05,0.9912586808204651,2.2185772000811994
3,42,II.34.29b,8.324898954015225e-05,0.00011169624485773966,0.9909301996231079,5.1693107997998595
3,42,II.38.14,7.526097033405676e-05,7.073210144881159e-05,0.9937282800674438,0.4485555998980999
3,42,II.38.3,0.000286296708509326,0.00022551778238266706,0.9905648231506348,1.2849522000178695
3,42,II.4.23,7.670412742299959e-06,7.61612363930908e-06,0.9909807443618774,0.9087628000415862
3,42,II.8.31,7.989287405507639e-05,8.982569124782458e-05,0.9903217554092407,0.44412099989131093
3,42,III.12.43,0.00017214787658303976,0.000183429365279153,0.9961413145065308,0.5149991000071168
3,42,III.15.27,0.035178039222955704,0.033788859844207764,0.9935815334320068,0.7987542999908328
3,42,III.7.38,0.0023821175564080477,0.0019879851024597883,0.9906901717185974,0.785430199932307
3,46,I.12.1,0.0003933186817448586,0.00036827282747253776,0.9964311718940735,1.689092299900949
3,46,I.12.4,1.657474786043167e-05,1.994939702854026e-05,0.9938855767250061,1.6896907002665102
3,46,I.12.5,0.0009216622565872967,0.001003934070467949,0.9902711510658264,0.5195928001776338
3,46,I.14.3,0.0003745812573470175,0.00039882000419311225,0.9901018738746643,1.0678858002647758
3,46,I.14.4,8.652068936498836e-05,8.157505362760276e-05,0.990463376045227,0.588347400072962
3,46,I.18.12,0.0035017647314816713,0.004346809815615416,0.9126813411712646,16.78605980006978
3,46,I.18.16,0.002992676803842187,0.003692006692290306,0.8023296594619751,18.314635999966413
3,46,I.25.13,0.0018461869331076741,0.0016026170924305916,0.9948908090591431,0.833854699973017
3,46,I.26.2,0.001020250841975212,0.0010631559416651726,0.9951026439666748,0.7101065004244447
3,46,I.27.6,0.00022087547404225916,0.00020231970120221376,0.9935460090637207,0.4006298999302089
3,46,I.30.5,0.0008773119188845158,0.0009451630176045001,0.9940071105957031,0.7355641000904143
3,46,I.43.16,0.00018001283751800656,0.00014020864909980446,0.9941339492797852,1.534265300258994
3,46,I.47.23,0.00012822504504583776,0.00012178769975434989,0.9971248507499695,0.662538300268352
3,46,II.10.9,0.00025258344248868525,0.000258005311479792,0.9956837892532349,0.6653018998913467
3,46,II.13.17,7.846877269912511e-05,4.973848626832478e-05,0.9942253232002258,2.9352480000816286
3,46,II.15.4,0.0005460658576339483,0.0005588094936683774,0.9903843402862549,0.7090831999666989
3,46,II.15.5,0.0004848921671509743,0.0005806521512567997,0.990008533000946,4.287962299771607
3,46,II.2.42,0.00011841116793220863,0.0001811241963878274,0.990681529045105,5.920282299630344
3,46,II.27.16,0.00016176485223695636,0.0001497101184213534,0.9913709759712219,3.489361200015992
3,46,II.27.18,0.00010905121598625556,0.00012837621034123003,0.9962480068206787,0.646836900152266
3,46,II.3.24,1.6167596186278388e-05,1.5368037566076964e-05,0.9921464920043945,0.8420593002811074
3,46,II.34.11,4.4439435441745445e-05,4.588770752889104e-05,0.9923205971717834,1.2512650000862777
3,46,II.34.29b,5.2757663070224226e-05,9.863508603302762e-05,0.9919907450675964,2.4411085001192987
3,46,II.38.14,4.077236371813342e-05,4.337731297709979e-05,0.9961538314819336,0.4528430998325348
3,46,II.38.3,0.00014688418013975024,0.0001443939545424655,0.9939588904380798,1.7753082998096943
3,46,II.4.23,1.0058785846922547e-05,8.364177119801752e-06,0.9900949001312256,1.5637769997119904
3,46,II.8.31,9.345897706225514e-05,7.53088024794124e-05,0.9918859004974365,0.4910097997635603
3,46,III.12.43,0.00027073139790445566,0.00026962804258801043,0.994327962398529,0.39071029983460903
3,46,III.15.27,0.05208420008420944,0.04214325547218323,0.9919945597648621,0.401002099737525
3,46,III.7.38,0.001968435011804104,0.0016415145946666598,0.9923127293586731,1.2603864003904164
3,50,I.12.1,0.0009154295548796654,0.0007907184190116823,0.9923374056816101,0.45868200017139316
3,50,I.12.4,1.8452585209161043e-05,2.1640533304889686e-05,0.9933672547340393,6.112517999950796
3,50,I.12.5,0.0004004585207439959,0.00036671687848865986,0.9964462518692017,0.4544946001842618
3,50,I.14.3,0.00036892041680403054,0.000363299302989617,0.9909834861755371,0.8809475000016391
3,50,I.14.4,7.500765786971897e-05,7.756179547868669e-05,0.9909325242042542,0.7733991001732647
3,50,I.18.12,0.0014492473565042019,0.0015078256838023663,0.9697108268737793,16.970433899667114
3,50,I.18.16,0.0021314239129424095,0.002195446053519845,0.8824556469917297,18.467444600071758
3,50,I.25.13,0.0012525381753221154,0.001161709544248879,0.9962964057922363,0.5876120999455452
3,50,I.26.2,0.0020498204976320267,0.0020446437411010265,0.9905815124511719,0.5285864998586476
3,50,I.27.6,0.0002767466939985752,0.0002809854631777853,0.9910365343093872,1.0459171002730727
3,50,I.30.5,0.0011518107494339347,0.0011489882599562407,0.9927147626876831,1.2313668997958302
3,50,I.43.16,0.000226880656555295,0.00019711848290171474,0.9917529821395874,3.6518017002381384
3,50,I.47.23,0.00035612666397355497,0.00033778068609535694,0.99202561378479,0.4129463997669518
3,50,II.10.9,0.000246675219386816,0.00024856661912053823,0.9958416819572449,0.8120870999991894
3,50,II.13.17,0.0001495567848905921,8.152930968208238e-05,0.9905343651771545,2.7421698002144694
3,50,II.15.4,0.0004829721583519131,0.0005023895064368844,0.9913551807403564,1.5271304002963006
3,50,II.15.5,0.0004876756574958563,0.0005437353975139558,0.9906437397003174,1.1628987998701632
3,50,II.2.42,0.00012689875438809395,0.00017358758486807346,0.9910692572593689,4.812823999673128
3,50,II.27.16,0.00015009180060587823,0.0001651672355365008,0.9904800653457642,1.5722880000248551
3,50,II.27.18,0.0002612460230011493,0.00025271435151807964,0.9926140308380127,0.3931942000053823
3,50,II.3.24,1.7355176169076003e-05,1.2465531654015649e-05,0.9936297535896301,0.6574100996367633
3,50,II.34.11,5.5207376135513186e-05,5.217241050559096e-05,0.9912688732147217,1.6473159999586642
3,50,II.34.29b,6.40327125438489e-05,7.36670772312209e-05,0.9940181970596313,3.208428599871695
3,50,II.38.14,8.100911509245634e-05,8.041178080020472e-05,0.992870032787323,0.9182939999736845
3,50,II.38.3,0.00022658311354462057,0.00020440944354049861,0.991447925567627,1.422162499744445
3,50,II.4.23,7.956336958159227e-06,8.156590411090292e-06,0.9903407096862793,1.3448111000470817
3,50,II.8.31,8.062638517003506e-05,8.791036816546693e-05,0.9905281066894531,0.45768210012465715
3,50,III.12.43,0.00029917299980297685,0.00026610566419549286,0.9944020509719849,0.7130744000896811
3,50,III.15.27,0.04734289273619652,0.047560710459947586,0.9909654855728149,1.4280976997688413
3,50,III.7.38,0.0023788863327354193,0.0018264732789248228,0.9914465546607971,0.47409990010783076
3,54,I.12.1,0.0007141356472857296,0.0006846996257081628,0.9933648109436035,0.6533898999914527
3,54,I.12.4,3.0352388421306387e-05,2.6902400350081734e-05,0.9917544722557068,14.157481099944562
3,54,I.12.5,0.00012371940829325467,0.00011056195216951892,0.9989286065101624,0.7835343000479043
3,54,I.14.3,0.00027591941761784256,0.00031223578844219446,0.9922508001327515,1.0426298999227583
3,54,I.14.4,4.673457806347869e-05,4.0862734749680385e-05,0.9952228665351868,0.588852799963206
3,54,I.18.12,0.0036823961418122053,0.003659952664747834,0.926478922367096,17.00680739991367
3,54,I.18.16,0.0023427559062838554,0.003239904996007681,0.8265352249145508,20.861904100049287
3,54,I.25.13,0.0025824361946433783,0.0024098269641399384,0.9923173785209656,0.45917060039937496
3,54,I.26.2,0.0009365453734062612,0.000965665967669338,0.9955517649650574,0.7871960001066327
3,54,I.27.6,0.00026907151914201677,0.00029723261832259595,0.9905182719230652,0.6444835998117924
3,54,I.30.5,0.001581402844749391,0.0014842631062492728,0.990588903427124,2.270727399736643
3,54,I.43.16,0.00022658490343019366,0.00022313308727461845,0.9906646013259888,2.7426682002842426
3,54,I.47.23,0.0003842951846309006,0.0003426240582484752,0.9919112920761108,0.7451816000975668
3,54,II.10.9,0.0005933758802711964,0.0005542155704461038,0.990728497505188,1.3071415997110307
3,54,II.13.17,5.8231493312632665e-05,7.14871785021387e-05,0.9917002320289612,9.318678199779242
3,54,II.15.4,0.0003718826046679169,0.00044430262641981244,0.9923547506332397,0.8276335000991821
3,54,II.15.5,0.00043881640885956585,0.0005249559180811048,0.9909669160842896,0.8361301999539137
3,54,II.2.42,0.00012717043864540756,0.0001932101877173409,0.9900597333908081,10.509550099726766
3,54,II.27.16,0.0001268271735170856,0.00012902972230222076,0.9925629496574402,1.4427777999080718
3,54,II.27.18,0.00016362578026019037,0.000145506375702098,0.9957473278045654,0.5287725003436208
3,54,II.3.24,1.8406846720608883e-05,1.7882550309877843e-05,0.9908614754676819,0.7992388000711799
3,54,II.34.11,5.215894998400472e-05,4.880496999248862e-05,0.991832435131073,1.5917211999185383
3,54,II.34.29b,6.556853622896597e-05,0.00010035327431978658,0.991851270198822,4.429266300052404
3,54,II.38.14,0.00011223336332477629,0.00010938802006421611,0.9903007745742798,0.59235560009256
3,54,II.38.3,0.00014398482744581997,0.0001477992336731404,0.9938163757324219,1.2678645998239517
3,54,II.4.23,4.77530193165876e-06,4.895023266726639e-06,0.9942031502723694,2.5271157999522984
3,54,II.8.31,7.130491576390341e-05,7.302433368749917e-05,0.9921320080757141,0.46863400004804134
3,54,III.12.43,0.0003889439394697547,0.0003586878883652389,0.992454469203949,0.46598530001938343
3,54,III.15.27,0.04563874751329422,0.03816048428416252,0.9927511215209961,0.4767430000938475
3,54,III.7.38,0.0012989528477191925,0.001295151887461543,0.9939347505569458,2.4820763003081083
3,58,I.12.1,0.0005619950825348496,0.0005249180248938501,0.9949131608009338,0.6053132000379264
3,58,I.12.4,3.058317815884948e-05,2.8154527171864174e-05,0.9913707375526428,9.462018799968064
3,58,I.12.5,0.0008394931792281568,0.0007894884911365807,0.9923493266105652,0.5483563998714089
3,58,I.14.3,0.00027151816175319254,0.0003007647464983165,0.9925354719161987,2.0919897002168
3,58,I.14.4,4.421062840265222e-05,3.4762753784889355e-05,0.9959360361099243,0.8095682999119163
3,58,I.18.12,0.0022846111096441746,0.0022776422556489706,0.9542467594146729,18.569881099741906
3,58,I.18.16,0.005507648456841707,0.006833069026470184,0.6341569423675537,21.207791300024837
3,58,I.25.13,0.0023351123090833426,0.002042037434875965,0.9934899210929871,0.7357002003118396
3,58,I.26.2,0.0005126592004671693,0.0004904401139356196,0.9977408051490784,2.0786623996682465
3,58,I.27.6,0.00018735387129709125,0.000219166002352722,0.9930086135864258,1.4083525002934039
3,58,I.30.5,0.0013094872701913118,0.0011978644179180264,0.9924048781394958,0.8243964998982847
3,58,I.43.16,0.00014298770111054182,0.00015970584354363382,0.9933182597160339,1.298941900022328
3,58,I.47.23,0.00023865982075221837,0.0002181604504585266,0.9948496222496033,0.6712088999338448
3,58,II.10.9,0.0006758850649930537,0.00059059466002509,0.9901198744773865,1.413214299827814
3,58,II.13.17,8.288888056995347e-05,6.1034948885207996e-05,0.9929137825965881,4.57585519971326
3,58,II.15.4,0.00046956047299318016,0.0005164069007150829,0.9911140203475952,2.898326000198722
3,58,II.15.5,0.0004954436444677413,0.0005232198163866997,0.990996778011322,7.532441100105643
3,58,II.2.42,0.00011142848234158009,0.00015688194253016263,0.99192875623703,12.079165000002831
3,58,II.27.16,0.00016243390564341098,0.00016238515672739595,0.99064040184021,2.079072799999267
3,58,II.27.18,0.0002844370901584625,0.0003359979600645602,0.9901799559593201,0.6803513001650572
3,58,II.3.24,1.483120195189258e-05,1.7132822904386558e-05,0.9912446141242981,0.6700424998998642
3,58,II.34.11,6.011129153193906e-05,5.948549369350076e-05,0.9900450110435486,1.551930499728769
3,58,II.34.29b,5.742754365201108e-05,0.00011635703413048759,0.9905517101287842,5.374326799996197
3,58,II.38.14,2.392758869973477e-05,2.0723866327898577e-05,0.9981624484062195,0.741073599550873
3,58,II.38.3,0.00022420374443754554,0.00019278311810921878,0.9919343590736389,2.5459851999767125
3,58,II.4.23,8.773395165917464e-06,8.391007213504054e-06,0.9900631308555603,4.617466399911791
3,58,II.8.31,7.62148920330219e-05,7.04468329786323e-05,0.9924097061157227,0.8766038999892771
3,58,III.12.43,0.0004206590529065579,0.0003874600224662572,0.9918491840362549,0.40376989962533116
3,58,III.15.27,0.06751742959022522,0.048524755984544754,0.9907823204994202,1.330604000017047
3,58,III.7.38,0.0017957320669665933,0.0015033178497105837,0.9929599165916443,0.5912612001411617
